scenario_seed,phase_error_s,planner,total_time_s,flight_distance_m,max_blackout_s,meets_90s_budget,mission_feasible,planning_runtime_ms,route
745,20.0,bounded_blackout,1265.506,4647.043,122.598,0,1,1593.72,N06 -> N04 -> N08 -> N11 -> N01 -> N03 -> N07 -> N13 -> N14 -> N09 -> N02 -> N12 -> N05 -> N10
745,30.0,distance_only,1162.324,2779.163,109.704,0,1,0.022,N13 -> N07 -> N10 -> N06 -> N02 -> N01 -> N03 -> N08 -> N12 -> N11 -> N14 -> N09 -> N05 -> N04
745,30.0,protocol_aware,1055.729,3359.491,102.549,0,1,215.618,N07 -> N06 -> N02 -> N12 -> N11 -> N08 -> N03 -> N14 -> N10 -> N04 -> N05 -> N09 -> N01 -> N13
745,30.0,bounded_blackout,1267.104,4647.043,124.982,0,1,1593.72,N06 -> N04 -> N08 -> N11 -> N01 -> N03 -> N07 -> N13 -> N14 -> N09 -> N02 -> N12 -> N05 -> N10
746,0.0,distance_only,1443.677,3091.502,152.829,0,1,0.028,N10 -> N08 -> N06 -> N01 -> N09 -> N13 -> N14 -> N05 -> N11 -> N12 -> N07 -> N03 -> N04 -> N02
746,0.0,protocol_aware,1058.067,3545.388,128.086,0,1,367.88,N12 -> N14 -> N04 -> N02 -> N09 -> N13 -> N05 -> N06 -> N11 -> N10 -> N01 -> N03 -> N08 -> N07
746,0.0,bounded_blackout,1091.963,3974.077,57.172,1,1,2215.98,N12 -> N01 -> N08 -> N07 -> N10 -> N05 -> N06 -> N13 -> N14 -> N02 -> N09 -> N11 -> N04 -> N03
746,2.0,distance_only,1442.867,3091.502,152.428,0,1,0.028,N10 -> N08 -> N06 -> N01 -> N09 -> N13 -> N14 -> N05 -> N11 -> N12 -> N07 -> N03 -> N04 -> N02
746,2.0,protocol_aware,1058.459,3545.388,126.39,0,1,367.88,N12 -> N14 -> N04 -> N02 -> N09 -> N13 -> N05 -> N06 -> N11 -> N10 -> N01 -> N03 -> N08 -> N07
746,2.0,bounded_blackout,1090.342,3974.077,58.374,1,1,2215.98,N12 -> N01 -> N08 -> N07 -> N10 -> N05 -> N06 -> N13 -> N14 -> N02 -> N09 -> N11 -> N04 -> N03
746,5.0,distance_only,1448.164,3091.502,160.808,0,1,0.028,N10 -> N08 -> N06 -> N01 -> N09 -> N13 -> N14 -> N05 -> N11 -> N12 -> N07 -> N03 -> N04 -> N02
746,5.0,protocol_aware,1062.803,3545.388,124.233,0,1,367.88,N12 -> N14 -> N04 -> N02 -> N09 -> N13 -> N05 -> N06 -> N11 -> N10 -> N01 -> N03 -> N08 -> N07
746,5.0,bounded_blackout,1153.584,3974.077,85.124,1,1,2215.98,N12 -> N01 -> N08 -> N07 -> N10 -> N05 -> N06 -> N13 -> N14 -> N02 -> N09 -> N11 -> N04 -> N03
746,10.0,distance_only,1435.779,3091.502,145.499,0,1,0.028,N10 -> N08 -> N06 -> N01 -> N09 -> N13 -> N14 -> N05 -> N11 -> N12 -> N07 -> N03 -> N04 -> N02
746,10.0,protocol_aware,1435.037,3545.388,231.564,0,1,367.88,N12 -> N14 -> N04 -> N02 -> N09 -> N13 -> N05 -> N06 -> N11 -> N10 -> N01 -> N03 -> N08 -> N07
746,10.0,bounded_blackout,1084.509,3974.077,64.425,1,1,2215.98,N12 -> N01 -> N08 -> N07 -> N10 -> N05 -> N06 -> N13 -> N14 -> N02 -> N09 -> N11 -> N04 -> N03
746,20.0,distance_only,1429.842,3091.502,161.302,0,1,0.028,N10 -> N08 -> N06 -> N01 -> N09 -> N13 -> N14 -> N05 -> N11 -> N12 -> N07 -> N03 -> N04 -> N02
746,20.0,protocol_aware,1226.789,3545.388,96.974,0,1,367.88,N12 -> N14 -> N04 -> N02 -> N09 -> N13 -> N05 -> N06 -> N11 -> N10 -> N01 -> N03 -> N08 -> N07
746,20.0,bounded_blackout,1355.415,3974.077,136.667,0,1,2215.98,N12 -> N01 -> N08 -> N07 -> N10 -> N05 -> N06 -> N13 -> N14 -> N02 -> N09 -> N11 -> N04 -> N03
746,30.0,distance_only,1176.93,3091.502,121.042,0,1,0.028,N10 -> N08 -> N06 -> N01 -> N09 -> N13 -> N14 -> N05 -> N11 -> N12 -> N07 -> N03 -> N04 -> N02
746,30.0,protocol_aware,1436.447,3545.388,137.003,0,1,367.88,N12 -> N14 -> N04 -> N02 -> N09 -> N13 -> N05 -> N06 -> N11 -> N10 -> N01 -> N03 -> N08 -> N07
746,30.0,bounded_blackout,1328.014,3974.077,171.222,0,1,2215.98,N12 -> N01 -> N08 -> N07 -> N10 -> N05 -> N06 -> N13 -> N14 -> N02 -> N09 -> N11 -> N04 -> N03
747,0.0,distance_only,1678.353,3062.51,173.095,0,0,0.022,N11 -> N03 -> N05 -> N07 -> N12 -> N14 -> N10 -> N06 -> N02 -> N09 -> N13 -> N08 -> N01 -> N04
747,0.0,protocol_aware,1057.011,3609.761,98.987,0,1,492.647,N03 -> N01 -> N04 -> N02 -> N09 -> N13 -> N14 -> N10 -> N06 -> N07 -> N12 -> N05 -> N11 -> N08
747,0.0,bounded_blackout,1050.788,4116.244,58.221,1,1,2871.423,N03 -> N01 -> N04 -> N08 -> N02 -> N13 -> N07 -> N10 -> N06 -> N09 -> N12 -> N11 -> N14 -> N05
747,2.0,distance_only,1679.215,3062.51,172.273,0,0,0.022,N11 -> N03 -> N05 -> N07 -> N12 -> N14 -> N10 -> N06 -> N02 -> N09 -> N13 -> N08 -> N01 -> N04
747,2.0,protocol_aware,1058.66,3609.761,98.463,0,1,492.647,N03 -> N01 -> N04 -> N02 -> N09 -> N13 -> N14 -> N10 -> N06 -> N07 -> N12 -> N05 -> N11 -> N08
747,2.0,bounded_blackout,1546.44,4116.244,220.273,0,0,2871.423,N03 -> N01 -> N04 -> N08 -> N02 -> N13 -> N07 -> N10 -> N06 -> N09 -> N12 -> N11 -> N14 -> N05
747,5.0,distance_only,1303.85,3062.51,174.482,0,1,0.022,N11 -> N03 -> N05 -> N07 -> N12 -> N14 -> N10 -> N06 -> N02 -> N09 -> N13 -> N08 -> N01 -> N04
747,5.0,protocol_aware,1057.27,3609.761,96.771,0,1,492.647,N03 -> N01 -> N04 -> N02 -> N09 -> N13 -> N14 -> N10 -> N06 -> N07 -> N12 -> N05 -> N11 -> N08
747,5.0,bounded_blackout,1167.021,4116.244,105.603,0,1,2871.423,N03 -> N01 -> N04 -> N08 -> N02 -> N13 -> N07 -> N10 -> N06 -> N09 -> N12 -> N11 -> N14 -> N05
747,10.0,distance_only,1591.506,3062.51,176.871,0,0,0.022,N11 -> N03 -> N05 -> N07 -> N12 -> N14 -> N10 -> N06 -> N02 -> N09 -> N13 -> N08 -> N01 -> N04
747,10.0,protocol_aware,1562.341,3609.761,229.428,0,0,492.647,N03 -> N01 -> N04 -> N02 -> N09 -> N13 -> N14 -> N10 -> N06 -> N07 -> N12 -> N05 -> N11 -> N08
747,10.0,bounded_blackout,1551.69,4116.244,168.805,0,0,2871.423,N03 -> N01 -> N04 -> N08 -> N02 -> N13 -> N07 -> N10 -> N06 -> N09 -> N12 -> N11 -> N14 -> N05
747,20.0,distance_only,1402.009,3062.51,186.92,0,1,0.022,N11 -> N03 -> N05 -> N07 -> N12 -> N14 -> N10 -> N06 -> N02 -> N09 -> N13 -> N08 -> N01 -> N04
747,20.0,protocol_aware,1325.988,3609.761,128.533,0,1,492.647,N03 -> N01 -> N04 -> N02 -> N09 -> N13 -> N14 -> N10 -> N06 -> N07 -> N12 -> N05 -> N11 -> N08
747,20.0,bounded_blackout,1637.031,4116.244,138.92,0,0,2871.423,N03 -> N01 -> N04 -> N08 -> N02 -> N13 -> N07 -> N10 -> N06 -> N09 -> N12 -> N11 -> N14 -> N05
747,30.0,distance_only,1652.999,3062.51,204.54,0,0,0.022,N11 -> N03 -> N05 -> N07 -> N12 -> N14 -> N10 -> N06 -> N02 -> N09 -> N13 -> N08 -> N01 -> N04
747,30.0,protocol_aware,1414.375,3609.761,132.54,0,1,492.647,N03 -> N01 -> N04 -> N02 -> N09 -> N13 -> N14 -> N10 -> N06 -> N07 -> N12 -> N05 -> N11 -> N08
747,30.0,bounded_blackout,1747.179,4116.244,206.397,0,0,2871.423,N03 -> N01 -> N04 -> N08 -> N02 -> N13 -> N07 -> N10 -> N06 -> N09 -> N12 -> N11 -> N14 -> N05
748,0.0,distance_only,2072.279,2025.453,203.172,0,0,0.022,N03 -> N01 -> N07 -> N04 -> N05 -> N08 -> N09 -> N12 -> N10 -> N06 -> N11 -> N02 -> N13 -> N14
748,0.0,protocol_aware,1363.969,3108.626,97.698,0,1,292.772,N05 -> N02 -> N10 -> N01 -> N13 -> N07 -> N12 -> N11 -> N09 -> N03 -> N08 -> N06 -> N14 -> N04
748,0.0,bounded_blackout,1352.446,3125.008,64.65,1,1,1830.305,N13 -> N04 -> N06 -> N11 -> N12 -> N09 -> N03 -> N08 -> N10 -> N14 -> N02 -> N01 -> N07 -> N05
748,2.0,distance_only,1831.192,2025.453,193.53,0,0,0.022,N03 -> N01 -> N07 -> N04 -> N05 -> N08 -> N09 -> N12 -> N10 -> N06 -> N11 -> N02 -> N13 -> N14
748,2.0,protocol_aware,1365.102,3108.626,97.183,0,1,292.772,N05 -> N02 -> N10 -> N01 -> N13 -> N07 -> N12 -> N11 -> N09 -> N03 -> N08 -> N06 -> N14 -> N04
748,2.0,bounded_blackout,1354.278,3125.008,64.65,1,1,1830.305,N13 -> N04 -> N06 -> N11 -> N12 -> N09 -> N03 -> N08 -> N10 -> N14 -> N02 -> N01 -> N07 -> N05
748,5.0,distance_only,2068.161,2025.453,199.683,0,0,0.022,N03 -> N01 -> N07 -> N04 -> N05 -> N08 -> N09 -> N12 -> N10 -> N06 -> N11 -> N02 -> N13 -> N14
748,5.0,protocol_aware,1648.012,3108.626,173.168,0,0,292.772,N05 -> N02 -> N10 -> N01 -> N13 -> N07 -> N12 -> N11 -> N09 -> N03 -> N08 -> N06 -> N14 -> N04
748,5.0,bounded_blackout,1837.645,3125.008,232.216,0,0,1830.305,N13 -> N04 -> N06 -> N11 -> N12 -> N09 -> N03 -> N08 -> N10 -> N14 -> N02 -> N01 -> N07 -> N05
748,10.0,distance_only,1826.023,2025.453,207.635,0,0,0.022,N03 -> N01 -> N07 -> N04 -> N05 -> N08 -> N09 -> N12 -> N10 -> N06 -> N11 -> N02 -> N13 -> N14
748,10.0,protocol_aware,2074.261,3108.626,223.986,0,0,292.772,N05 -> N02 -> N10 -> N01 -> N13 -> N07 -> N12 -> N11 -> N09 -> N03 -> N08 -> N06 -> N14 -> N04
748,10.0,bounded_blackout,1842.896,3125.008,224.767,0,0,1830.305,N13 -> N04 -> N06 -> N11 -> N12 -> N09 -> N03 -> N08 -> N10 -> N14 -> N02 -> N01 -> N07 -> N05
748,20.0,distance_only,2062.584,2025.453,201.56,0,0,0.022,N03 -> N01 -> N07 -> N04 -> N05 -> N08 -> N09 -> N12 -> N10 -> N06 -> N11 -> N02 -> N13 -> N14
748,20.0,protocol_aware,2136.677,3108.626,246.703,0,0,292.772,N05 -> N02 -> N10 -> N01 -> N13 -> N07 -> N12 -> N11 -> N09 -> N03 -> N08 -> N06 -> N14 -> N04
748,20.0,bounded_blackout,2062.916,3125.008,220.651,0,0,1830.305,N13 -> N04 -> N06 -> N11 -> N12 -> N09 -> N03 -> N08 -> N10 -> N14 -> N02 -> N01 -> N07 -> N05
748,30.0,distance_only,1457.278,2025.453,124.855,0,1,0.022,N03 -> N01 -> N07 -> N04 -> N05 -> N08 -> N09 -> N12 -> N10 -> N06 -> N11 -> N02 -> N13 -> N14
748,30.0,protocol_aware,1865.73,3108.626,239.698,0,0,292.772,N05 -> N02 -> N10 -> N01 -> N13 -> N07 -> N12 -> N11 -> N09 -> N03 -> N08 -> N06 -> N14 -> N04
748,30.0,bounded_blackout,1820.237,3125.008,232.239,0,0,1830.305,N13 -> N04 -> N06 -> N11 -> N12 -> N09 -> N03 -> N08 -> N10 -> N14 -> N02 -> N01 -> N07 -> N05
749,0.0,distance_only,1935.04,2326.818,168.859,0,0,0.023,N13 -> N07 -> N11 -> N12 -> N08 -> N14 -> N04 -> N09 -> N03 -> N01 -> N10 -> N02 -> N05 -> N06
749,0.0,protocol_aware,1376.86,2745.243,73.574,1,1,245.633,N05 -> N06 -> N04 -> N09 -> N14 -> N01 -> N10 -> N03 -> N07 -> N02 -> N11 -> N08 -> N12 -> N13
749,0.0,bounded_blackout,1376.86,2745.243,73.574,1,1,1573.698,N05 -> N06 -> N04 -> N09 -> N14 -> N01 -> N10 -> N03 -> N07 -> N02 -> N11 -> N08 -> N12 -> N13
749,2.0,distance_only,1933.058,2326.818,167.473,0,0,0.023,N13 -> N07 -> N11 -> N12 -> N08 -> N14 -> N04 -> N09 -> N03 -> N01 -> N10 -> N02 -> N05 -> N06
749,2.0,protocol_aware,1375.539,2745.243,73.574,1,1,245.633,N05 -> N06 -> N04 -> N09 -> N14 -> N01 -> N10 -> N03 -> N07 -> N02 -> N11 -> N08 -> N12 -> N13
749,2.0,bounded_blackout,1375.539,2745.243,73.574,1,1,1573.698,N05 -> N06 -> N04 -> N09 -> N14 -> N01 -> N10 -> N03 -> N07 -> N02 -> N11 -> N08 -> N12 -> N13
749,5.0,distance_only,1939.149,2326.818,168.394,0,0,0.023,N13 -> N07 -> N11 -> N12 -> N08 -> N14 -> N04 -> N09 -> N03 -> N01 -> N10 -> N02 -> N05 -> N06
749,5.0,protocol_aware,1374.042,2745.243,73.574,1,1,245.633,N05 -> N06 -> N04 -> N09 -> N14 -> N01 -> N10 -> N03 -> N07 -> N02 -> N11 -> N08 -> N12 -> N13
749,5.0,bounded_blackout,1374.042,2745.243,73.574,1,1,1573.698,N05 -> N06 -> N04 -> N09 -> N14 -> N01 -> N10 -> N03 -> N07 -> N02 -> N11 -> N08 -> N12 -> N13
749,10.0,distance_only,1931.11,2326.818,170.881,0,0,0.023,N13 -> N07 -> N11 -> N12 -> N08 -> N14 -> N04 -> N09 -> N03 -> N01 -> N10 -> N02 -> N05 -> N06
749,10.0,protocol_aware,2047.521,2745.243,223.858,0,0,245.633,N05 -> N06 -> N04 -> N09 -> N14 -> N01 -> N10 -> N03 -> N07 -> N02 -> N11 -> N08 -> N12 -> N13
749,10.0,bounded_blackout,2047.521,2745.243,223.858,0,0,1573.698,N05 -> N06 -> N04 -> N09 -> N14 -> N01 -> N10 -> N03 -> N07 -> N02 -> N11 -> N08 -> N12 -> N13
749,20.0,distance_only,1919.208,2326.818,192.967,0,0,0.023,N13 -> N07 -> N11 -> N12 -> N08 -> N14 -> N04 -> N09 -> N03 -> N01 -> N10 -> N02 -> N05 -> N06
749,20.0,protocol_aware,1941.838,2745.243,226.921,0,0,245.633,N05 -> N06 -> N04 -> N09 -> N14 -> N01 -> N10 -> N03 -> N07 -> N02 -> N11 -> N08 -> N12 -> N13
749,20.0,bounded_blackout,1941.838,2745.243,226.921,0,0,1573.698,N05 -> N06 -> N04 -> N09 -> N14 -> N01 -> N10 -> N03 -> N07 -> N02 -> N11 -> N08 -> N12 -> N13
749,30.0,distance_only,2173.604,2326.818,224.519,0,0,0.023,N13 -> N07 -> N11 -> N12 -> N08 -> N14 -> N04 -> N09 -> N03 -> N01 -> N10 -> N02 -> N05 -> N06
749,30.0,protocol_aware,1680.29,2745.243,209.967,0,0,245.633,N05 -> N06 -> N04 -> N09 -> N14 -> N01 -> N10 -> N03 -> N07 -> N02 -> N11 -> N08 -> N12 -> N13
749,30.0,bounded_blackout,1680.29,2745.243,209.967,0,0,1573.698,N05 -> N06 -> N04 -> N09 -> N14 -> N01 -> N10 -> N03 -> N07 -> N02 -> N11 -> N08 -> N12 -> N13
750,0.0,distance_only,847.541,2736.527,93.24,0,1,0.029,N07 -> N12 -> N05 -> N10 -> N01 -> N08 -> N09 -> N03 -> N14 -> N11 -> N02 -> N06 -> N04 -> N13
750,0.0,protocol_aware,656.143,4166.372,81.289,1,1,267.071,N14 -> N03 -> N08 -> N01 -> N09 -> N13 -> N11 -> N05 -> N12 -> N07 -> N10 -> N02 -> N04 -> N06
750,0.0,bounded_blackout,607.594,4532.426,53.065,1,1,1589.943,N04 -> N11 -> N07 -> N14 -> N13 -> N03 -> N08 -> N02 -> N01 -> N10 -> N05 -> N09 -> N06 -> N12
750,2.0,distance_only,846.748,2736.527,90.861,0,1,0.029,N07 -> N12 -> N05 -> N10 -> N01 -> N08 -> N09 -> N03 -> N14 -> N11 -> N02 -> N06 -> N04 -> N13
750,2.0,protocol_aware,657.73,4166.372,82.014,1,1,267.071,N14 -> N03 -> N08 -> N01 -> N09 -> N13 -> N11 -> N05 -> N12 -> N07 -> N10 -> N02 -> N04 -> N06
750,2.0,bounded_blackout,710.089,4532.426,106.606,0,1,1589.943,N04 -> N11 -> N07 -> N14 -> N13 -> N03 -> N08 -> N02 -> N01 -> N10 -> N05 -> N09 -> N06 -> N12
750,5.0,distance_only,847.684,2736.527,93.228,0,1,0.029,N07 -> N12 -> N05 -> N10 -> N01 -> N08 -> N09 -> N03 -> N14 -> N11 -> N02 -> N06 -> N04 -> N13
750,5.0,protocol_aware,732.509,4166.372,86.145,1,1,267.071,N14 -> N03 -> N08 -> N01 -> N09 -> N13 -> N11 -> N05 -> N12 -> N07 -> N10 -> N02 -> N04 -> N06
750,5.0,bounded_blackout,714.851,4532.426,102.65,0,1,1589.943,N04 -> N11 -> N07 -> N14 -> N13 -> N03 -> N08 -> N02 -> N01 -> N10 -> N05 -> N09 -> N06 -> N12
750,10.0,distance_only,970.686,2736.527,87.677,1,1,0.029,N07 -> N12 -> N05 -> N10 -> N01 -> N08 -> N09 -> N03 -> N14 -> N11 -> N02 -> N06 -> N04 -> N13
750,10.0,protocol_aware,792.049,4166.372,86.53,1,1,267.071,N14 -> N03 -> N08 -> N01 -> N09 -> N13 -> N11 -> N05 -> N12 -> N07 -> N10 -> N02 -> N04 -> N06
750,10.0,bounded_blackout,833.151,4532.426,108.202,0,1,1589.943,N04 -> N11 -> N07 -> N14 -> N13 -> N03 -> N08 -> N02 -> N01 -> N10 -> N05 -> N09 -> N06 -> N12
750,20.0,distance_only,832.177,2736.527,96.997,0,1,0.029,N07 -> N12 -> N05 -> N10 -> N01 -> N08 -> N09 -> N03 -> N14 -> N11 -> N02 -> N06 -> N04 -> N13
750,20.0,protocol_aware,926.374,4166.372,100.05,0,1,267.071,N14 -> N03 -> N08 -> N01 -> N09 -> N13 -> N11 -> N05 -> N12 -> N07 -> N10 -> N02 -> N04 -> N06
750,20.0,bounded_blackout,941.916,4532.426,113.819,0,1,1589.943,N04 -> N11 -> N07 -> N14 -> N13 -> N03 -> N08 -> N02 -> N01 -> N10 -> N05 -> N09 -> N06 -> N12
750,30.0,distance_only,965.303,2736.527,99.629,0,1,0.029,N07 -> N12 -> N05 -> N10 -> N01 -> N08 -> N09 -> N03 -> N14 -> N11 -> N02 -> N06 -> N04 -> N13
750,30.0,protocol_aware,889.101,4166.372,84.682,1,1,267.071,N14 -> N03 -> N08 -> N01 -> N09 -> N13 -> N11 -> N05 -> N12 -> N07 -> N10 -> N02 -> N04 -> N06
750,30.0,bounded_blackout,844.083,4532.426,110.758,0,1,1589.943,N04 -> N11 -> N07 -> N14 -> N13 -> N03 -> N08 -> N02 -> N01 -> N10 -> N05 -> N09 -> N06 -> N12
